,COUNTRY,ID,STRATUM,INDWT,RESPAGE,BUSINUSA,BUSINARM,BUSINAZE,BUSINITA,BUSINARA,BUSINIRA,BUSINJEW,BUSINKUR,BUSINTUR,BUSINUKR,BUSININD,BUSINFRE,BUSINCHI,BUSINABK,BUSINOSS,BUSINARG,BUSINAZG,BUSINCN,MARWUSA,MARWARM,MARWAZE,MARWITA,MARWARA,MARWGEO,MARWIRA,MARWJEW,MARWKUR,MARWRUS,MARWTUR,MARWUKR,MARWIND,MARWMOL,MARWFRE,MARWABK,MARWOSS,MARWARG,MARWAZG,MARWCN,QUALINF,TVSRVPP,FRQINTR,INTACEM,INTASKY,INTACFB,INTACSN,INTACFD,INTACBL,INTACIN,INTACSH,INTACNW,INTACEN,INTAGAME,INTABET,INTACDW,INTACOT,INTACPH,INTACCM,INTACTB,APPFB,APPINS,APPTW,APPYOUT,APPTIK,APPVKN,APPODN,NEWSSCM,MAPPFB,MAPPWTS,MAPPVB,MAPPTL,MAPPSIG,MAPPOT,NEWSMSN,SMEFF,WRDISINF,DSINFDOM,DSINFGP,DSINFCOV,DSINFELC,DSINFNKW,RLINFPUBL,RLINFINT,RLINFSRC,RLINFAUTH,RLINFTRS,RLINFSKEP,RLINFPOST,RLINFIGNR,RLINFURL,FLNWSENT,RLINFCOM,FLNWSPLAG,FLNWSCNF,FLNWSPOW,FLNWSINFL,FLNWSVIEW,FAILLTP,FAILLTPO,SUCCRK,SUCCRKO,FAILRK,FAILRKO,SUCCSS,SUCCSSO,FAILSS,FAILSSO,SUCCNP,SUCCNPO,FAILNP,FAILNPO,FAILNOW,FAILNOWO,USSRDISS,USSRPOIN,USSRPOWE,USSRPOCU,USSRPOHR,USSRPOCM,USSRPOFO,USSRPOEL,USSRPOEX,USSRPOTR,USSRPOLN,USSRPOOT,USSRNEEC,USSRNETI,USSRNEGHA,USSRNTRA,USSRNEWA,USSRNECC,USSRNESS,USSRNEWK,USSRNETR,USSRNEIN,USSRNEOT,INTLPOL,NATLPOL,IMPISS1,IMPISS1OS,IMPISS2,IMPISS2OS,PPLNOSAY,OFFPPLTH,TRUPARL,TRUEXEC,TRUPRES,VOTLEL2,ELCOND,VOTLELE,ELCOND2,NATOSUPP,NATNSUPWOS,NATOSUPW,EUSUPP,EUNSUPWOS,EUSUPWHY,EEUSUPNA,EEUSUPW,MAINMOD,MAINMODOS,PARTYSUPP,PARTYSUPPOS,REVEXP1,REVEXP2,GOVSAT2,GOVSAT3,NKWARKN,NKWARAV,NKWIMPPS,NKWIMPUF,NKWARRN,NK2FPA,NK2IC,NK2JG,NK2AA,NK2AWA,NK2WRF,NKPRTRLN,NKTLNS,EMPLSIT,UNEMYRS,INTSTJOB,LOOKJOB,JOBSTART,WORKTYP,WORKYRS,WORKSEC,JOBSATFN,ETHNIC,EDUYRS,RESPEDU,RFAEDUC,RMOEDUC,KNOWENG,COMPABL,SECNDLAAR,SECNDLAAP,SECNDLAHY,SECNDLAAS,SECNDLAAZ,SECNDLAAV,SECNDLANGKA,SECNDLANHE,SECNDLAEN,SECNDLAZA,SECNDLAFA,SECNDLAMR,SECNDLAOSS,SECNDLAPR,SECNDLARU,SECNDLASV,SECNDLATR,SECNDLAOT,RELGNEW,RELSERV,RELFAST,RELIMP,RELIMPARM,RESPDOB,RESEMPL,C19TEST,C19POS,C19MEDH,C19MDH,C19GTVAC,C19VACCD,C19VC,C19VCPHZ,C19VCAST,C19VCSNV,C19VCSNM,C19VCSPT,C19VCMDR,HH2RELR,HHM2SEX,HHM2DOB,HHM2POB,HHM2EMP,HHM2MAR,HH2MARAGE,HH2EDU,HH2C19TEST,HH2C19POS,HH2C19MEDH,HH2C19MDH,HH2C19GTVAC,HH2C19VACCD,HH2C19VC,HH2C19VCPHZ,HH2C19VCAST,HH2C19VCSNV,HH2C19VCSNM,HH2C19VCSPT,HH2C19VCMDR,HH2C19VACCOS,HH3RELR,HHM3SEX,HHM3DOB,HHM3POB,HHM3EMP,HHM3MAR,HH3MARAGE,HH3EDU,HH3C19TEST,HH3C19POS,HH3C19MEDH,HH3C19MDH,HH3C19GTVAC,HH3C19VACCD,HH3C19VC,HH3C19VCPHZ,HH3C19VCAST,HH3C19VCSNV,HH3C19VCSNM,HH3C19VCSPT,HH3C19VCMDR,HH3C19VACCOS,HH4RELR,HHM4SEX,HHM4DOB,HHM4POB,HHM4EMP,HHM4MAR,HH4MARAGE,HH4EDU,HH4C19TEST,HH4C19POS,HH4C19MEDH,HH4C19MDH,HH4C19GTVAC,HH4C19VACCD,HH4C19VC,HH4C19VCPHZ,HH4C19VCAST,HH4C19VCSNV,HH4C19VCSNM,HH4C19VCSPT,HH4C19VCMDR,HH4C19VACCOS,HH5RELR,HHM5SEX,HHM5DOB,HHM5POB,HHM5EMP,HHM5MAR,HH5MARAGE,HH5EDU,HH5C19TEST,HH5C19POS,HH5C19MEDH,HH5C19MDH,HH5C19GTVAC,HH5C19VACCD,HH5C19VC,HH5C19VCPHZ,HH5C19VCAST,HH5C19VCSNV,HH5C19VCSNM,HH5C19VCSPT,HH5C19VCMDR,HH5C19VACCOS,HH6RELR,HHM6SEX,HHM6DOB,HHM6POB,HHM6EMP,HHM6MAR,HH6MARAGE,HH6EDU,HH6C19TEST,HH6C19POS,HH6C19MEDH,HH6C19MDH,HH6C19GTVAC,HH6C19VACCD,HH6C19VC,HH6C19VCPHZ,HH6C19VCAST,HH6C19VCSNV,HH6C19VCSNM,HH6C19VCSPT,HH6C19VCMDR,HH6C19VACCOS,HH7RELR,HHM7SEX,HHM7DOB,HHM7POB,HHM7EMP,HHM7MAR,HH7MARAGE,HH7EDU,HH7C19TEST,HH7C19POS,HH7C19MEDH,HH7C19MDH,HH7C19GTVAC,HH7C19VACCD,HH7C19VC,HH7C19VCPHZ,HH7C19VCAST,HH7C19VCSNV,HH7C19VCSNM,HH7C19VCSPT,HH7C19VCMDR,HH7C19VACCOS,HH8RELR,HHM8SEX,HHM8DOB,HHM8POB,HHM8EMP,HHM8MAR,HH8MARAGE,HH8EDU,HH8C19TEST,HH8C19POS,HH8C19MEDH,HH8C19MDH,HH8C19GTVAC,HH8C19VACCD,HH8C19VC,HH8C19VCPHZ,HH8C19VCAST,HH8C19VCSNV,HH8C19VCSNM,HH8C19VCSPT,HH8C19VCMDR,HH8C19VACCOS,HH9RELR,HHM9SEX,HHM9DOB,HHM9POB,HHM9EMP,HHM9MAR,HH9MARAGE,HH9EDU,HH9C19TEST,HH9C19POS,HH9C19MEDH,HH9C19MDH,HH9C19GTVAC,HH9C19VACCD,HH9C19VC,HH9C19VCPHZ,HH9C19VCAST,HH9C19VCSNV,HH9C19VCSNM,HH9C19VCSPT,HH9C19VCMDR,HH9C19VACCOS,HH10RELR,HHM10SEX,HHM10DOB,HHM10POB,HHM10EMP,HHM10MAR,HH10MARAGE,HH10EDU,HH10C19TEST,HH10C19POS,HH10C19MEDH,HH10C19MDH,HH10C19GTVAC,HH10C19VACCD,HH10C19VCPHZ,HH10C19VCAST,HH10C19VCSNV,HH10C19VCSNM,HH10C19VCSPT,HH10C19VCMDR,HH10C19VACCOS,HH11RELR,HHM11SEX,HHM11DOB,HHM11POB,HHM11EMP,HHM11MAR,HH11MARAGE,HH11EDU,HH11C19TEST,HH11C19POS,HH11C19MEDH,HH11C19MDH,HH11C19GTVAC,HH11C19VACCD,HH11C19VCPHZ,HH11C19VCAST,HH11C19VCSNV,HH11C19VCSNM,HH11C19VCSPT,HH11C19VCMDR,HH11C19VACCOS,HH12RELR,HHM12SEX,HHM12DOB,HHM12POB,HHM12EMP,HHM12MAR,HH12MARAGE,HH12EDU,HH12C19TEST,HH12C19POS,HH12C19MEDH,HH12C19MDH,HH12C19GTVAC,HH12C19VACCD,HH12C19VCPHZ,HH12C19VCAST,HH12C19VCSNV,HH12C19VCSNM,HH12C19VCSPT,HH12C19VCMDR,HH12C19VACCOS,HH13RELR,HHM13SEX,HHM13DOB,HHM13POB,HHM13EMP,HHM13MAR,HH13MARAGE,HH13EDU,HH13C19TEST,HH13C19POS,HH13C19MEDH,HH13C19MDH,HH13C19GTVAC,HH13C19VACCD,HH13C19VCPHZ,HH13C19VCAST,HH13C19VCSNV,HH13C19VCSNM,HH13C19VCSPT,HH13C19VCMDR,HH13C19VACCOS,HH14RELR,HHM14SEX,HHM14DOB,HHM14POB,HHM14EMP,HHM14MAR,HH14MARAGE,HH14EDU,HH14C19TEST,HH14C19POS,HH14C19MEDH,HH14C19MDH,HH14C19GTVAC,HH14C19VACCD,HH14C19VCPHZ,HH14C19VCAST,HH14C19VCSNV,HH14C19VCSNM,HH14C19VCSPT,HH14C19VCMDR,HH14C19VACCOS,OWNCOTV,OWNWASH,OWNFRDG,OWNAIRC,OWNCARS,OWNLNDP,OWNTAB,OWNHWT,OWNCHTG,OWNMCR,OWNDISH,OWNCELL,OWNPCELL,CELLINTH,OWNCOMP,WEBHOMEH,TVACCESS,NOMONFD,INCSOUCO,INCSOUAB,INCSOUAG,INCSOUSL,INCSOUGO,INCSOURE,INCSOUPR,INCSOUIN,INCSOUOT,MONYTOT,SPENDMO,SAVINGS,DEBTSHH,FOODDBT,UTILDBT,RELCOND,HELPC,LISTENO,FRQUNDST,RESPINL,ATTEND,SUBSTRATUM,PSU,HHSIZE,HHASIZE,INTID,C1_R,C1_DATE,C1_TIME,C2_R,C2_DATE,C2_TIME,C3_R,C3_DATE,C3_TIME,INT_DATE,INT_START,INT_END,INT_DUR,INTLANG,NPSUSS,NHHPSU,NADHH,HHWT
BUSINIRA,,,,,,0.5494543842925508,0.592713498616081,,0.5484320179113742,0.6836630214730205,,,0.5568984681999529,,,0.6322413843616855,,0.531247173775475,0.5723355589054192,0.5680248184626415,0.559943002371061,0.5287201747900021,0.7776085105586509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSINJEW,,,,,,,0.5423933208761579,,,0.5137408678398517,,,,,0.5241174335594402,,,,0.5321029919676307,0.5593338272047544,,0.5001047886754068,0.5914876724911363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSINKUR,,,,,,0.5066107276681407,0.565673393565075,,,0.5515482614072811,0.5568984681999529,,,,,0.5795254269989878,0.5012773595591017,,,0.5659857347231866,0.5231578498683955,0.523314224289582,0.6252300819095341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSINTUR,,,,,,,0.5794261610098973,0.7479916113346189,,,,,,,,,,,0.5739093023497286,0.5768446702068161,0.5273541595933153,0.543093973148066,0.7556024824667578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSINUKR,,,,,,0.5013878217137966,0.5258086352308683,,0.5182217481005863,,,0.5241174335594402,,,,,,,0.5485293884461894,0.5789505365570684,0.515275382954579,0.5246048917996426,0.5313202814234884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSININD,,,,,,0.5401212915469309,0.5858138062771439,,0.5545906497839366,0.6329819906472739,0.6322413843616855,,0.5795254269989878,,,,0.5227614375465018,0.5803066984752636,0.54109045373592,0.590279570429298,0.5056672743884038,,0.7713869522763972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSINFRE,,,,,,0.6084118996251539,,,0.6381550721692186,,,,0.5012773595591017,,,0.5227614375465018,,0.5799500171750113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSINCHI,,,,,,0.5187188660409954,,,0.6314357772664924,0.5024455211241785,0.531247173775475,,,,,0.5803066984752636,0.5799500171750113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSINABK,,,,,,0.5350056081556058,0.512875647985178,0.5750285379835158,0.5701735426697195,0.5783926762303938,0.5723355589054192,0.5321029919676307,,0.5739093023497286,0.5485293884461894,0.54109045373592,,,,0.6254238583774054,0.509904612694803,,0.5963982419178852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSINOSS,,,,,,0.5385877381902846,0.5768741991514846,0.6163450887158815,0.5431689421945876,0.565807379685445,0.5680248184626415,0.5593338272047544,0.5659857347231866,0.5768446702068161,0.5789505365570684,0.590279570429298,,,0.6254238583774054,,0.5597500399313613,0.555096127902992,0.569003331141678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSINARG,,,,,,,0.6665563713445707,0.5443455197127725,,0.5185977398379893,0.559943002371061,,0.5231578498683955,0.5273541595933153,0.515275382954579,0.5056672743884038,,,0.509904612694803,0.5597500399313613,,0.565548570897463,0.5274384395485894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSINAZG,,,,,,,0.5317482110621509,0.7190012717068163,0.5164826993090409,0.5104544975835236,0.5287201747900021,0.5001047886754068,0.523314224289582,0.543093973148066,0.5246048917996426,,,,,0.555096127902992,0.565548570897463,,0.5403892599661179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSINCN,,,,,,0.6294773604501721,0.6197778753363081,0.6483978384621977,0.6270491575069499,0.8059675911971926,0.7776085105586509,0.5914876724911363,0.6252300819095341,0.7556024824667578,0.5313202814234884,0.7713869522763972,,,0.5963982419178852,0.569003331141678,0.5274384395485894,0.5403892599661179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
